complaint_id,precinct,borough,offense_level,offense_type,occurred_at,hour,is_night,population,source
MOCK-000593,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-19T16:30:22,16,0,200000,MOCK_NYPD_V1
MOCK-000594,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-08-21T19:06:21,19,0,200000,MOCK_NYPD_V1
MOCK-000595,61,BROOKLYN,FELONY,ROBBERY,2025-08-22T22:16:45,22,1,200000,MOCK_NYPD_V1
MOCK-000596,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-08-24T03:35:05,3,1,200000,MOCK_NYPD_V1
MOCK-000597,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-08-25T13:09:21,13,0,200000,MOCK_NYPD_V1
MOCK-000598,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-08-28T12:55:15,12,0,200000,MOCK_NYPD_V1
MOCK-000599,61,BROOKLYN,FELONY,ROBBERY,2025-08-28T22:48:20,22,1,200000,MOCK_NYPD_V1
MOCK-000600,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-08-29T18:46:08,18,0,200000,MOCK_NYPD_V1
MOCK-000601,61,BROOKLYN,FELONY,BURGLARY,2025-08-30T01:25:01,1,1,200000,MOCK_NYPD_V1
MOCK-000602,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-08-31T06:08:05,6,0,200000,MOCK_NYPD_V1
MOCK-000603,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-31T23:45:53,23,1,200000,MOCK_NYPD_V1
MOCK-000604,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-01T02:49:29,2,1,200000,MOCK_NYPD_V1
MOCK-000605,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-02T07:31:04,7,0,200000,MOCK_NYPD_V1
MOCK-000606,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-02T21:05:26,21,1,200000,MOCK_NYPD_V1
MOCK-000607,61,BROOKLYN,FELONY,BURGLARY,2025-09-04T04:33:55,4,1,200000,MOCK_NYPD_V1
MOCK-000608,61,BROOKLYN,FELONY,BURGLARY,2025-09-04T20:17:19,20,1,200000,MOCK_NYPD_V1
MOCK-000609,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-04T23:08:23,23,1,200000,MOCK_NYPD_V1
MOCK-000610,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-07T15:16:59,15,0,200000,MOCK_NYPD_V1
MOCK-000611,61,BROOKLYN,FELONY,BURGLARY,2025-09-08T05:09:13,5,1,200000,MOCK_NYPD_V1
MOCK-000612,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-08T08:30:31,8,0,200000,MOCK_NYPD_V1
MOCK-000613,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-08T11:37:40,11,0,200000,MOCK_NYPD_V1
MOCK-000614,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-08T22:52:45,22,1,200000,MOCK_NYPD_V1
MOCK-000615,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-09T20:32:37,20,1,200000,MOCK_NYPD_V1
MOCK-000616,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-11T05:10:26,5,1,200000,MOCK_NYPD_V1
MOCK-000617,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-12T22:36:19,22,1,200000,MOCK_NYPD_V1
MOCK-000618,61,BROOKLYN,FELONY,ROBBERY,2025-09-14T00:22:25,0,1,200000,MOCK_NYPD_V1
MOCK-000619,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-14T00:43:24,0,1,200000,MOCK_NYPD_V1
MOCK-000620,61,BROOKLYN,FELONY,BURGLARY,2025-09-14T10:40:05,10,0,200000,MOCK_NYPD_V1
MOCK-000621,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-14T18:16:33,18,0,200000,MOCK_NYPD_V1
MOCK-000622,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-15T05:26:24,5,1,200000,MOCK_NYPD_V1
MOCK-000623,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-15T08:10:20,8,0,200000,MOCK_NYPD_V1
MOCK-000624,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-16T20:17:40,20,1,200000,MOCK_NYPD_V1
MOCK-000625,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-09-17T23:33:21,23,1,200000,MOCK_NYPD_V1
MOCK-000626,61,BROOKLYN,FELONY,BURGLARY,2025-09-18T01:55:14,1,1,200000,MOCK_NYPD_V1
MOCK-000627,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-09-20T22:13:21,22,1,200000,MOCK_NYPD_V1
MOCK-000628,61,BROOKLYN,FELONY,BURGLARY,2025-09-21T00:20:20,0,1,200000,MOCK_NYPD_V1
MOCK-000629,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-22T13:12:47,13,0,200000,MOCK_NYPD_V1
MOCK-000630,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-09-23T04:25:18,4,1,200000,MOCK_NYPD_V1
MOCK-000631,61,BROOKLYN,FELONY,GRAND LARCENY,2025-09-25T23:14:38,23,1,200000,MOCK_NYPD_V1
MOCK-000632,61,BROOKLYN,FELONY,BURGLARY,2025-09-27T00:59:27,0,1,200000,MOCK_NYPD_V1
MOCK-000633,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-27T05:10:16,5,1,200000,MOCK_NYPD_V1
MOCK-000634,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-09-30T02:25:35,2,1,200000,MOCK_NYPD_V1
MOCK-000635,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-09-30T20:54:26,20,1,200000,MOCK_NYPD_V1
MOCK-000636,61,BROOKLYN,FELONY,ROBBERY,2025-10-02T23:18:32,23,1,200000,MOCK_NYPD_V1
MOCK-000637,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-05T02:49:32,2,1,200000,MOCK_NYPD_V1
MOCK-000638,61,BROOKLYN,FELONY,GRAND LARCENY,2025-10-05T15:45:26,15,0,200000,MOCK_NYPD_V1
MOCK-000639,61,BROOKLYN,FELONY,ROBBERY,2025-10-05T20:27:01,20,1,200000,MOCK_NYPD_V1
MOCK-000640,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-05T23:00:30,23,1,200000,MOCK_NYPD_V1
MOCK-000641,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-07T13:39:40,13,0,200000,MOCK_NYPD_V1
MOCK-000642,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-09T15:14:49,15,0,200000,MOCK_NYPD_V1
MOCK-000643,61,BROOKLYN,FELONY,ROBBERY,2025-10-10T10:42:34,10,0,200000,MOCK_NYPD_V1
MOCK-000644,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-10T18:35:20,18,0,200000,MOCK_NYPD_V1
MOCK-000645,61,BROOKLYN,FELONY,GRAND LARCENY,2025-10-11T15:36:15,15,0,200000,MOCK_NYPD_V1
MOCK-000646,61,BROOKLYN,FELONY,GRAND LARCENY,2025-10-12T05:18:24,5,1,200000,MOCK_NYPD_V1
MOCK-000647,61,BROOKLYN,FELONY,GRAND LARCENY,2025-10-12T22:38:07,22,1,200000,MOCK_NYPD_V1
MOCK-000648,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-13T04:16:14,4,1,200000,MOCK_NYPD_V1
MOCK-000649,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-10-13T07:48:25,7,0,200000,MOCK_NYPD_V1
MOCK-000650,61,BROOKLYN,FELONY,BURGLARY,2025-10-16T06:12:01,6,0,200000,MOCK_NYPD_V1
MOCK-000651,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-16T16:20:24,16,0,200000,MOCK_NYPD_V1
MOCK-000652,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-17T10:35:40,10,0,200000,MOCK_NYPD_V1
MOCK-000653,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-17T21:20:24,21,1,200000,MOCK_NYPD_V1
MOCK-000654,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-20T09:23:53,9,0,200000,MOCK_NYPD_V1
MOCK-000655,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-21T13:13:19,13,0,200000,MOCK_NYPD_V1
MOCK-000656,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-22T08:23:07,8,0,200000,MOCK_NYPD_V1
MOCK-000657,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-22T16:42:36,16,0,200000,MOCK_NYPD_V1
MOCK-000658,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-22T19:51:52,19,0,200000,MOCK_NYPD_V1
MOCK-000659,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-10-23T03:45:39,3,1,200000,MOCK_NYPD_V1
MOCK-000660,61,BROOKLYN,FELONY,BURGLARY,2025-10-23T22:25:14,22,1,200000,MOCK_NYPD_V1
MOCK-000661,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-25T01:07:20,1,1,200000,MOCK_NYPD_V1
MOCK-000662,61,BROOKLYN,FELONY,GRAND LARCENY,2025-10-25T13:29:20,13,0,200000,MOCK_NYPD_V1
MOCK-000663,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-10-26T14:28:35,14,0,200000,MOCK_NYPD_V1
MOCK-000664,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-10-27T13:10:44,13,0,200000,MOCK_NYPD_V1
MOCK-000665,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-10-28T12:24:09,12,0,200000,MOCK_NYPD_V1
MOCK-000666,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-10-29T18:51:09,18,0,200000,MOCK_NYPD_V1
MOCK-000667,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-30T22:35:54,22,1,200000,MOCK_NYPD_V1
MOCK-000668,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-10-31T10:49:30,10,0,200000,MOCK_NYPD_V1
MOCK-000669,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-04T18:40:05,18,0,200000,MOCK_NYPD_V1
MOCK-000670,61,BROOKLYN,FELONY,ROBBERY,2025-11-05T07:33:49,7,0,200000,MOCK_NYPD_V1
MOCK-000671,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-06T20:59:26,20,1,200000,MOCK_NYPD_V1
MOCK-000672,61,BROOKLYN,FELONY,ROBBERY,2025-11-07T14:03:37,14,0,200000,MOCK_NYPD_V1
MOCK-000673,61,BROOKLYN,FELONY,GRAND LARCENY,2025-11-08T18:31:26,18,0,200000,MOCK_NYPD_V1
MOCK-000674,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-08T22:10:26,22,1,200000,MOCK_NYPD_V1
MOCK-000675,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-09T02:08:11,2,1,200000,MOCK_NYPD_V1
MOCK-000676,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-13T04:38:55,4,1,200000,MOCK_NYPD_V1
MOCK-000677,61,BROOKLYN,FELONY,BURGLARY,2025-11-14T08:19:25,8,0,200000,MOCK_NYPD_V1
MOCK-000678,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T19:08:33,19,0,200000,MOCK_NYPD_V1
MOCK-000679,61,BROOKLYN,FELONY,GRAND LARCENY,2025-11-15T04:01:53,4,1,200000,MOCK_NYPD_V1
MOCK-000680,61,BROOKLYN,FELONY,BURGLARY,2025-11-15T07:49:33,7,0,200000,MOCK_NYPD_V1
MOCK-000681,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-16T09:03:01,9,0,200000,MOCK_NYPD_V1
MOCK-000682,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-16T10:34:46,10,0,200000,MOCK_NYPD_V1
MOCK-000683,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-16T16:52:21,16,0,200000,MOCK_NYPD_V1
MOCK-000684,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-17T12:44:24,12,0,200000,MOCK_NYPD_V1
MOCK-000685,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-17T21:23:30,21,1,200000,MOCK_NYPD_V1
MOCK-000686,61,BROOKLYN,FELONY,GRAND LARCENY,2025-11-21T20:43:43,20,1,200000,MOCK_NYPD_V1
MOCK-000687,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-11-21T21:14:45,21,1,200000,MOCK_NYPD_V1
MOCK-000688,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-11-23T20:18:14,20,1,200000,MOCK_NYPD_V1
MOCK-000689,61,BROOKLYN,FELONY,BURGLARY,2025-11-24T01:26:18,1,1,200000,MOCK_NYPD_V1
MOCK-000690,61,BROOKLYN,FELONY,GRAND LARCENY,2025-11-24T06:18:07,6,0,200000,MOCK_NYPD_V1
MOCK-000691,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-11-24T08:00:01,8,0,200000,MOCK_NYPD_V1
MOCK-000692,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-24T11:35:49,11,0,200000,MOCK_NYPD_V1
MOCK-000693,61,BROOKLYN,FELONY,GRAND LARCENY,2025-11-25T09:20:29,9,0,200000,MOCK_NYPD_V1
MOCK-000694,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-11-27T14:50:39,14,0,200000,MOCK_NYPD_V1
MOCK-000695,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-11-29T22:13:04,22,1,200000,MOCK_NYPD_V1
MOCK-000696,61,BROOKLYN,FELONY,ROBBERY,2025-11-30T22:24:21,22,1,200000,MOCK_NYPD_V1
MOCK-000697,61,BROOKLYN,FELONY,BURGLARY,2025-11-30T22:58:53,22,1,200000,MOCK_NYPD_V1
MOCK-000698,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-01T10:35:18,10,0,200000,MOCK_NYPD_V1
MOCK-000699,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-01T20:16:22,20,1,200000,MOCK_NYPD_V1
MOCK-000700,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-02T01:25:04,1,1,200000,MOCK_NYPD_V1
MOCK-000701,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-03T11:15:04,11,0,200000,MOCK_NYPD_V1
MOCK-000702,61,BROOKLYN,FELONY,BURGLARY,2025-12-04T07:37:39,7,0,200000,MOCK_NYPD_V1
MOCK-000703,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-06T10:17:32,10,0,200000,MOCK_NYPD_V1
MOCK-000704,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-06T15:09:46,15,0,200000,MOCK_NYPD_V1
MOCK-000705,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-06T21:38:16,21,1,200000,MOCK_NYPD_V1
MOCK-000706,61,BROOKLYN,FELONY,ROBBERY,2025-12-07T04:48:43,4,1,200000,MOCK_NYPD_V1
MOCK-000707,61,BROOKLYN,FELONY,ROBBERY,2025-12-07T21:21:01,21,1,200000,MOCK_NYPD_V1
MOCK-000708,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-07T23:28:40,23,1,200000,MOCK_NYPD_V1
MOCK-000709,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-09T06:28:06,6,0,200000,MOCK_NYPD_V1
MOCK-000710,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-09T22:33:03,22,1,200000,MOCK_NYPD_V1
MOCK-000711,61,BROOKLYN,FELONY,BURGLARY,2025-12-10T13:31:46,13,0,200000,MOCK_NYPD_V1
MOCK-000712,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-11T01:14:50,1,1,200000,MOCK_NYPD_V1
MOCK-000713,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-11T15:40:38,15,0,200000,MOCK_NYPD_V1
MOCK-000714,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-12T07:39:59,7,0,200000,MOCK_NYPD_V1
MOCK-000715,61,BROOKLYN,FELONY,GRAND LARCENY,2025-12-12T12:22:05,12,0,200000,MOCK_NYPD_V1
MOCK-000716,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-12T14:28:50,14,0,200000,MOCK_NYPD_V1
MOCK-000717,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-13T16:21:58,16,0,200000,MOCK_NYPD_V1
MOCK-000718,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-14T06:49:19,6,0,200000,MOCK_NYPD_V1
MOCK-000719,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-14T08:46:51,8,0,200000,MOCK_NYPD_V1
MOCK-000720,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-14T16:08:04,16,0,200000,MOCK_NYPD_V1
MOCK-000721,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-14T23:49:33,23,1,200000,MOCK_NYPD_V1
MOCK-000722,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-15T13:22:28,13,0,200000,MOCK_NYPD_V1
MOCK-000723,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-17T20:20:39,20,1,200000,MOCK_NYPD_V1
MOCK-000724,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-20T17:11:33,17,0,200000,MOCK_NYPD_V1
MOCK-000725,61,BROOKLYN,FELONY,BURGLARY,2025-12-21T04:13:48,4,1,200000,MOCK_NYPD_V1
MOCK-000726,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-21T11:40:37,11,0,200000,MOCK_NYPD_V1
MOCK-000727,61,BROOKLYN,FELONY,ROBBERY,2025-12-22T03:18:17,3,1,200000,MOCK_NYPD_V1
MOCK-000728,61,BROOKLYN,FELONY,FELONY ASSAULT,2025-12-22T07:01:21,7,0,200000,MOCK_NYPD_V1
MOCK-000729,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-22T20:31:31,20,1,200000,MOCK_NYPD_V1
MOCK-000730,61,BROOKLYN,FELONY,ROBBERY,2025-12-23T09:37:18,9,0,200000,MOCK_NYPD_V1
MOCK-000731,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-23T22:18:50,22,1,200000,MOCK_NYPD_V1
MOCK-000732,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2025-12-24T15:31:22,15,0,200000,MOCK_NYPD_V1
MOCK-000733,61,BROOKLYN,FELONY,BURGLARY,2025-12-25T03:11:52,3,1,200000,MOCK_NYPD_V1
MOCK-000734,61,BROOKLYN,FELONY,BURGLARY,2025-12-25T13:24:34,13,0,200000,MOCK_NYPD_V1
MOCK-000735,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-25T22:13:45,22,1,200000,MOCK_NYPD_V1
MOCK-000736,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-12-26T14:57:40,14,0,200000,MOCK_NYPD_V1
MOCK-000737,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-12-27T06:51:12,6,0,200000,MOCK_NYPD_V1
MOCK-000738,61,BROOKLYN,FELONY,BURGLARY,2025-12-31T17:12:07,17,0,200000,MOCK_NYPD_V1
MOCK-000739,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-01T00:47:47,0,1,200000,MOCK_NYPD_V1
MOCK-000740,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-01T08:26:35,8,0,200000,MOCK_NYPD_V1
MOCK-000741,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-01T13:02:29,13,0,200000,MOCK_NYPD_V1
MOCK-000742,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-03T00:23:54,0,1,200000,MOCK_NYPD_V1
MOCK-000743,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-03T09:19:57,9,0,200000,MOCK_NYPD_V1
MOCK-000744,61,BROOKLYN,FELONY,ROBBERY,2026-01-04T03:15:12,3,1,200000,MOCK_NYPD_V1
MOCK-000745,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-04T04:06:31,4,1,200000,MOCK_NYPD_V1
MOCK-000746,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-04T07:37:47,7,0,200000,MOCK_NYPD_V1
MOCK-000747,61,BROOKLYN,FELONY,BURGLARY,2026-01-04T15:07:02,15,0,200000,MOCK_NYPD_V1
MOCK-000748,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-05T14:20:20,14,0,200000,MOCK_NYPD_V1
MOCK-000749,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-05T15:10:41,15,0,200000,MOCK_NYPD_V1
MOCK-000750,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-07T13:39:29,13,0,200000,MOCK_NYPD_V1
MOCK-000751,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-07T13:59:21,13,0,200000,MOCK_NYPD_V1
MOCK-000752,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-08T09:46:38,9,0,200000,MOCK_NYPD_V1
MOCK-000753,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-08T17:08:07,17,0,200000,MOCK_NYPD_V1
MOCK-000754,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-09T02:34:08,2,1,200000,MOCK_NYPD_V1
MOCK-000755,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-09T03:49:18,3,1,200000,MOCK_NYPD_V1
MOCK-000756,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-10T01:14:58,1,1,200000,MOCK_NYPD_V1
MOCK-000757,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-10T05:35:14,5,1,200000,MOCK_NYPD_V1
MOCK-000758,61,BROOKLYN,FELONY,ROBBERY,2026-01-10T09:16:14,9,0,200000,MOCK_NYPD_V1
MOCK-000759,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-10T10:55:40,10,0,200000,MOCK_NYPD_V1
MOCK-000760,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-10T17:23:31,17,0,200000,MOCK_NYPD_V1
MOCK-000761,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-11T03:28:04,3,1,200000,MOCK_NYPD_V1
MOCK-000762,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-11T20:53:18,20,1,200000,MOCK_NYPD_V1
MOCK-000763,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-12T12:31:48,12,0,200000,MOCK_NYPD_V1
MOCK-000764,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-12T16:51:33,16,0,200000,MOCK_NYPD_V1
MOCK-000765,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-13T03:53:35,3,1,200000,MOCK_NYPD_V1
MOCK-000766,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-14T21:10:30,21,1,200000,MOCK_NYPD_V1
MOCK-000767,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-15T06:51:17,6,0,200000,MOCK_NYPD_V1
MOCK-000768,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-01-15T21:58:08,21,1,200000,MOCK_NYPD_V1
MOCK-000769,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-18T08:05:59,8,0,200000,MOCK_NYPD_V1
MOCK-000770,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-18T12:50:24,12,0,200000,MOCK_NYPD_V1
MOCK-000771,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-19T05:58:50,5,1,200000,MOCK_NYPD_V1
MOCK-000772,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-19T09:19:12,9,0,200000,MOCK_NYPD_V1
MOCK-000773,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-19T15:16:24,15,0,200000,MOCK_NYPD_V1
MOCK-000774,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-19T19:01:07,19,0,200000,MOCK_NYPD_V1
MOCK-000775,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-21T09:28:16,9,0,200000,MOCK_NYPD_V1
MOCK-000776,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-21T12:40:14,12,0,200000,MOCK_NYPD_V1
MOCK-000777,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-01-23T07:30:47,7,0,200000,MOCK_NYPD_V1
MOCK-000778,61,BROOKLYN,FELONY,GRAND LARCENY,2026-01-23T12:44:48,12,0,200000,MOCK_NYPD_V1
MOCK-000779,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-24T08:53:44,8,0,200000,MOCK_NYPD_V1
MOCK-000780,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-01-24T23:46:29,23,1,200000,MOCK_NYPD_V1
MOCK-000781,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-01-25T15:23:47,15,0,200000,MOCK_NYPD_V1
MOCK-000782,61,BROOKLYN,FELONY,BURGLARY,2026-01-27T00:21:45,0,1,200000,MOCK_NYPD_V1
MOCK-000783,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-27T09:44:02,9,0,200000,MOCK_NYPD_V1
MOCK-000784,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-27T10:01:36,10,0,200000,MOCK_NYPD_V1
MOCK-000785,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-01-27T18:53:56,18,0,200000,MOCK_NYPD_V1
MOCK-000786,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-29T01:07:19,1,1,200000,MOCK_NYPD_V1
MOCK-000787,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-01-29T17:54:35,17,0,200000,MOCK_NYPD_V1
MOCK-000788,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-31T11:19:43,11,0,200000,MOCK_NYPD_V1
MOCK-000789,61,BROOKLYN,FELONY,BURGLARY,2026-01-31T17:48:20,17,0,200000,MOCK_NYPD_V1
